2025-11-23 17:15:32 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2017-2025】中华人民共和国国歌法.txt, Extracted items: 16
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2021-2025】中华人民共和国行政处罚法(2021修订).txt, Extracted items: 86
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2017-2025】中华人民共和国公证法(2017修正).txt, Extracted items: 47
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2021-2025】中华人民共和国军人地位和权益保障法.txt, Extracted items: 71
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国公共图书馆法(2018修正).txt, Extracted items: 55
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2023-2025】中华人民共和国青藏高原生态保护法.txt, Extracted items: 63
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2016-2025】中华人民共和国国家勋章和国家荣誉称号法.txt, Extracted items: 21
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2017-2025】中华人民共和国公共文化服务保障法.txt, Extracted items: 65
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2017-2025】中华人民共和国招标投标法(2017修正).txt, Extracted items: 68
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：1997-2025】中华人民共和国乡镇企业法.txt, Extracted items: 43
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2021-2025】中华人民共和国道路交通安全法(2021修正).txt, Extracted items: 124
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2024-2025】中华人民共和国生物安全法(2024修正).txt, Extracted items: 88
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2015-2025】中华人民共和国税收征收管理法(2015修正).txt, Extracted items: 94
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2020-2025】中华人民共和国人民武装警察法(2020修订).txt, Extracted items: 51
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2016-2025】中华人民共和国资产评估法.txt, Extracted items: 55
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2015-2025】中华人民共和国烟草专卖法(2015修正).txt, Extracted items: 43
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2007-2025】中华人民共和国护照法.txt, Extracted items: 26
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2001-2025】中华人民共和国国家通用语言文字法.txt, Extracted items: 28
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2019-2025】中华人民共和国土地管理法(2019修正).txt, Extracted items: 87
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2020-2025】中华人民共和国香港特别行政区维护国家安全法.txt, Extracted items: 66
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2021-2025】中华人民共和国安全生产法(2021修正).txt, Extracted items: 119
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2009-2025】中华人民共和国教师法(2009修正).txt, Extracted items: 43
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2012-2025】中华人民共和国军人保险法.txt, Extracted items: 51
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国产品质量法(2018修正).txt, Extracted items: 74
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2022-2025】中华人民共和国全国人民代表大会常务委员会议事规则(2022修正).txt, Extracted items: 52
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2017-2025】中华人民共和国中小企业促进法(2017修订).txt, Extracted items: 61
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2021-2025】中华人民共和国海关法(2021修正).txt, Extracted items: 102
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2022-2025】中华人民共和国医师法.txt, Extracted items: 67
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2022-2025】中华人民共和国反有组织犯罪法.txt, Extracted items: 77
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2016-2025】中华人民共和国气象法(2016修正).txt, Extracted items: 45
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国港口法(2018修正).txt, Extracted items: 62
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2016-2025】中华人民共和国防洪法(2016修正).txt, Extracted items: 65
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2010-2025】中华人民共和国海岛保护法.txt, Extracted items: 58
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国环境影响评价法(2018修正).txt, Extracted items: 37
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2020-2025】中华人民共和国国防法(2020修订).txt, Extracted items: 73
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国环境保护税法(2018修正).txt, Extracted items: 28
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2020-2025】中华人民共和国全国人民代表大会和地方各级人民代表大会选举法(2020修正).txt, Extracted items: 60
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2022-2025】中华人民共和国反垄断法(2022修正).txt, Extracted items: 70
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2024-2025】中华人民共和国统计法(2024修正).txt, Extracted items: 53
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2017-2025】中华人民共和国水污染防治法(2017修正).txt, Extracted items: 103
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2017-2025】中华人民共和国母婴保健法(2017修正).txt, Extracted items: 39
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国残疾人保障法(2018修正).txt, Extracted items: 68
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2024-2025】中华人民共和国国防教育法(2024修订).txt, Extracted items: 42
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2023-2025】中华人民共和国立法法(2023修正).txt, Extracted items: 120
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2024-2025】中华人民共和国保守国家秘密法(2024修订).txt, Extracted items: 65
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2022-2025】中华人民共和国噪声污染防治法.txt, Extracted items: 90
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2017-2025】中华人民共和国电影产业促进法.txt, Extracted items: 60
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2019-2025】中华人民共和国电子签名法(2019修正).txt, Extracted items: 36
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2015-2025】中华人民共和国就业促进法(2015修正).txt, Extracted items: 69
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2022-2025】中华人民共和国地方各级人民代表大会和地方各级人民政府组织法(2022修正).txt, Extracted items: 90
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2014-2025】中华人民共和国环境保护法(2014修订).txt, Extracted items: 70
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2024-2025】中华人民共和国反洗钱法(2024修订).txt, Extracted items: 65
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国义务教育法(2018修正).txt, Extracted items: 63
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2010-2025】中华人民共和国水土保持法(2010修订).txt, Extracted items: 60
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2019-2025】中华人民共和国检察官法(2019修订).txt, Extracted items: 70
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2021-2025】中华人民共和国动物防疫法(2021修订).txt, Extracted items: 113
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2021-2025】中华人民共和国民用航空法(2021修正).txt, Extracted items: 215
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2011-2025】中华人民共和国人民调解法.txt, Extracted items: 35
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2024-2025】中华人民共和国文物保护法(2024修订).txt, Extracted items: 101
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2023-2025】中华人民共和国海洋环境保护法(2023修订).txt, Extracted items: 124
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2009-2025】中华人民共和国集会游行示威法(2009修正).txt, Extracted items: 36
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2021-2025】中华人民共和国乡村振兴促进法.txt, Extracted items: 74
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2023-2025】中华人民共和国民事诉讼法(2023修正).txt, Extracted items: 306
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2005-2025】中华人民共和国外国中央银行财产司法强制措施豁免法.txt, Extracted items: 4
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：1990-2025】中华人民共和国缔结条约程序法.txt, Extracted items: 21
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2022-2025】中华人民共和国农产品质量安全法(2022修订).txt, Extracted items: 81
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2019-2025】中华人民共和国药品管理法(2019修订).txt, Extracted items: 155
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2024-2025】中华人民共和国爱国主义教育法.txt, Extracted items: 40
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2017-2025】中华人民共和国国防交通法.txt, Extracted items: 60
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2012-2025】中华人民共和国人民警察法(2012修正).txt, Extracted items: 52
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2024-2025】中华人民共和国各级人民代表大会常务委员会监督法(2024修正).txt, Extracted items: 65
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国社会保险法(2018修正).txt, Extracted items: 98
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国烟叶税法.txt, Extracted items: 10
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2000-2025】中华人民共和国海事诉讼特别程序法.txt, Extracted items: 127
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国英雄烈士保护法.txt, Extracted items: 30
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2021-2025】中华人民共和国人口与计划生育法(2021修正).txt, Extracted items: 48
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2009-2025】中华人民共和国归侨侨眷权益保护法(2009修正).txt, Extracted items: 30
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2022-2025】中华人民共和国印花税法.txt, Extracted items: 20
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2015-2025】中华人民共和国证券投资基金法(2015修正).txt, Extracted items: 154
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国职业病防治法(2018修正).txt, Extracted items: 88
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2020-2025】中华人民共和国档案法(2020修订).txt, Extracted items: 53
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2020-2025】中华人民共和国固体废物污染环境防治法(2020修订).txt, Extracted items: 126
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国刑事诉讼法(2018修正).txt, Extracted items: 308
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2021-2025】中华人民共和国海南自由贸易港法.txt, Extracted items: 57
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国船舶吨税法(2018修正).txt, Extracted items: 22
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2009-2025】中华人民共和国人民防空法(2009修正).txt, Extracted items: 53
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2021-2025】中华人民共和国反外国制裁法.txt, Extracted items: 16
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：1999-2025】中华人民共和国公益事业捐赠法.txt, Extracted items: 32
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2022-2025】中华人民共和国妇女权益保障法(2022修订).txt, Extracted items: 86
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2019-2025】中华人民共和国车船税法(2019修正).txt, Extracted items: 13
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2020-2025】中华人民共和国社区矫正法.txt, Extracted items: 63
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2022-2025】中华人民共和国法律援助法.txt, Extracted items: 71
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2019-2025】中华人民共和国车辆购置税法.txt, Extracted items: 19
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2017-2025】中华人民共和国行政诉讼法(2017修正).txt, Extracted items: 103
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2012-2025】中华人民共和国清洁生产促进法(2012修正).txt, Extracted items: 40
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2003-2025】中华人民共和国放射性污染防治法.txt, Extracted items: 63
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：1997-2025】中华人民共和国香港特别行政区基本法.txt, Extracted items: 160
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2023-2025】中华人民共和国行政复议法(2023修订).txt, Extracted items: 90
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国旅游法(2018修正).txt, Extracted items: 112
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2013-2025】中华人民共和国出境入境管理法.txt, Extracted items: 93
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2024-2025】中华人民共和国农业技术推广法(2024修正).txt, Extracted items: 39
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2025-2025】中华人民共和国学位法.txt, Extracted items: 45
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2020-2025】中华人民共和国著作权法(2020修正).txt, Extracted items: 67
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2015-2025】中华人民共和国拍卖法(2015修正).txt, Extracted items: 68
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国人民法院组织法(2018修订).txt, Extracted items: 59
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2017-2025】中华人民共和国农民专业合作社法(2017修订).txt, Extracted items: 74
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：1980-2025】中华人民共和国国籍法.txt, Extracted items: 18
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2021-2025】中华人民共和国海上交通安全法(2021修订).txt, Extracted items: 122
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2000-2025】中华人民共和国现役军官法(2000修正).txt, Extracted items: 54
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2014-2025】中华人民共和国特种设备安全法.txt, Extracted items: 101
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2001-2025】中华人民共和国民族区域自治法(2001修正).txt, Extracted items: 74
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：1996-2025】中华人民共和国戒严法.txt, Extracted items: 32
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2021-2025】中华人民共和国数据安全法.txt, Extracted items: 55
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：1998-2025】中华人民共和国专属经济区和大陆架法.txt, Extracted items: 16
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2009-2025】中华人民共和国矿产资源法(2009修正).txt, Extracted items: 53
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2024-2025】中华人民共和国粮食安全保障法.txt, Extracted items: 74
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2003-2025】中华人民共和国中国人民银行法(2003修正).txt, Extracted items: 53
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2023-2025】中华人民共和国慈善法(2023修正).txt, Extracted items: 125
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2017-2025】中华人民共和国网络安全法.txt, Extracted items: 79
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：1999-2025】中华人民共和国澳门特别行政区驻军法.txt, Extracted items: 30
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2012-2025】中华人民共和国国家赔偿法(2012修正).txt, Extracted items: 42
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2021-2025】中华人民共和国兵役法(2021修订).txt, Extracted items: 65
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2012-2025】中华人民共和国行政强制法.txt, Extracted items: 71
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2023-2025】中华人民共和国刑法(2023修正).txt, Extracted items: 505
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国反恐怖主义法(2018修正).txt, Extracted items: 97
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2013-2025】中华人民共和国渔业法(2013修正).txt, Extracted items: 50
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2021-2025】中华人民共和国食品安全法(2021修正).txt, Extracted items: 154
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国消防救援衔条例.txt, Extracted items: 28
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2014-2025】中华人民共和国政府采购法(2014修正).txt, Extracted items: 88
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2012-2025】中华人民共和国治安管理处罚法(2012修正).txt, Extracted items: 119
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2009-2025】中华人民共和国企业国有资产法.txt, Extracted items: 77
2025-11-23 17:15:34 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2022-2025】中华人民共和国对外贸易法(2022修正).txt, Extracted items: 69
2025-11-23 17:15:34 - DEBUG - Data collection completed. Total items: 21826
